,Unnamed: 0,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
1634,1634,R0Lmn1WDM9yaMNCpCdfochAH5ks=,2023-04-18,properties/368744614,2023-11-17 15:54:38.235000 UTC,65,5,2,0,61,0.0,82,118,0,97
1635,1635,reSZ7bmnpQyPYJvZt68lvP5lcvc=,2023-05-19,properties/368744614,2023-11-17 15:54:34.889000 UTC,512,25,1,0,645,0.0,736,752,0,1228
1636,1636,gPIFFwe5dpu1TBRvIosoUE6ViEc=,2023-06-16,properties/368744614,2023-11-17 15:54:27.143000 UTC,570,13,0,0,368,0.0,445,684,0,558
1637,1637,Svy66gVPvSA8AqzoAUSXdrkJK2M=,2023-06-17,properties/368744614,2023-11-17 15:54:27.142000 UTC,798,18,1,0,546,0.0,492,786,0,960
1638,1638,+Y5V7yHotQ+JKhBwsVDReEBPaDQ=,2023-06-21,properties/368744614,2023-11-17 15:54:21.416000 UTC,481,6,2,0,423,0.0,371,723,0,927
1639,1639,bm3/RpuL8FzWltbMNwhGT4xz8OU=,2023-06-27,properties/368744614,2023-11-17 15:54:21.398000 UTC,654,20,1,0,528,0.0,637,909,0,694
1640,1640,a6GPckOJ6P0xUrjROiYrgH+Amoc=,2023-06-28,properties/368744614,2023-11-17 15:54:21.396000 UTC,818,14,0,0,612,0.0,913,1338,0,1128
1641,1641,oGfG7AtDoJxf91p+/dIg1uEdq+I=,2023-06-29,properties/368744614,2023-11-17 15:54:21.397000 UTC,1012,23,1,0,749,0.0,1038,870,0,1061
1642,1642,COF7LsDOFPSxSAJTXAFTdpJLj7k=,2023-06-30,properties/368744614,2023-11-17 15:54:21.397000 UTC,958,17,1,0,864,0.0,748,1157,0,1189
1643,1643,PpGz2YIy2SI0v6LC0dlnEQY6JNM=,2023-07-03,properties/368744614,2023-11-17 15:54:21.418000 UTC,54,2,2,0,55,0.0,31,58,0,42
1644,1644,eBlfyKrYVSdcG7J6sh28EUbwIB4=,2023-07-08,properties/368744614,2023-11-17 15:54:21.417000 UTC,485,8,0,0,187,0.0,394,450,0,547
1645,1645,d/TeifaM/SEXLg71TXMEKjWpSbI=,2023-07-09,properties/368744614,2023-11-17 15:54:21.417000 UTC,544,4,1,0,189,0.0,433,507,0,613
1646,1646,HUV06LUeMpUZFUvkp9H8Gk01bJk=,2023-07-11,properties/368744614,2023-11-17 15:54:21.414000 UTC,655,8,1,0,386,0.0,681,658,0,593
1647,1647,b6Tiibx//OHZqcKC5LB1IOL3LbA=,2023-07-19,properties/368744614,2023-11-17 15:54:21.402000 UTC,861,15,2,0,390,0.0,534,699,0,817
1648,1648,nVbPRJAguLzSfglBBh9ZGhLeI6o=,2023-07-24,properties/368744614,2023-11-17 15:54:15.021000 UTC,790,8,0,0,409,0.0,497,836,0,625
1649,1649,1STswEjBuJHyhiskHyT0Nl0yp18=,2023-07-25,properties/368744614,2023-11-17 15:54:15.021000 UTC,590,10,0,0,306,0.0,587,904,0,755
1650,1650,dRxqL1xjkPmng0UEQwMWCxgiTdI=,2023-08-07,properties/368744614,2023-11-17 15:54:15.022000 UTC,698,15,0,0,284,0.0,311,506,0,472
1651,1651,3sS5n/tjM9oVMdFHJxRd1IM+Uj8=,2023-08-31,properties/368744614,2023-11-17 15:54:09.248000 UTC,1162,32,0,0,570,0.0,710,971,0,850
1652,1652,3othBISeKK6QXlq+q1B7qc6Qe4o=,2023-09-04,properties/368744614,2023-11-17 15:54:09.248000 UTC,1201,8,1,0,437,0.0,620,1233,0,997
1653,1653,vN0+MU0vPJDLSyLCW5Y6KX6M7uE=,2023-09-09,properties/368744614,2023-11-17 15:54:09.291000 UTC,455,9,1,0,320,0.0,360,484,0,656
1654,1654,DuDr1lk2JuVRq2s83+daIF6/QTo=,2023-09-14,properties/368744614,2023-11-17 15:54:09.290000 UTC,516,14,0,0,355,0.0,406,834,0,754
1655,1655,2VlQutHsOhmRxHzhqmhw1jymUYc=,2023-10-17,properties/368744614,2023-11-17 15:54:00.946000 UTC,596,10,0,0,210,0.0,253,444,0,561
1656,1656,QB+tN+TYjbIhbuyDHAfvfDpNx5E=,2023-09-12,properties/309559498,2023-11-17 15:54:09.205000 UTC,849,15,0,0,482,0.0,382,500,0,694
1657,1657,tloZMMynIKdm8MP6RRYg09iA0lA=,2023-07-23,properties/311983201,2023-11-17 15:54:14.911000 UTC,190,0,0,0,130,81.83941930628633,88,182,1,137
1658,1658,nVbPRJAguLzSfglBBh9ZGhLeI6o=,2023-07-24,properties/311983201,2023-11-17 15:54:14.923000 UTC,160,0,1,0,120,0.0,98,140,0,165
1659,1659,dRxqL1xjkPmng0UEQwMWCxgiTdI=,2023-08-07,properties/311983201,2023-11-17 15:54:14.925000 UTC,100,0,2,1,105,204.68540876531884,89,168,0,142
1660,1660,j2xKqoFHCcJ/6QK0w+w5xODCb58=,2023-08-16,properties/311983201,2023-11-17 15:54:14.896000 UTC,87,0,0,1,89,93.35423656500357,104,179,0,187
1661,1661,xaUd0iDugKUOGdVrdPAUKI16KMs=,2023-09-01,properties/311983201,2023-11-17 15:54:07.722000 UTC,83,0,2,0,81,0.0,108,146,1,149
1662,1662,vN0+MU0vPJDLSyLCW5Y6KX6M7uE=,2023-09-09,properties/311983201,2023-11-17 15:54:07.720000 UTC,132,0,0,1,96,187.07713499877747,109,115,0,142
1663,1663,QB+tN+TYjbIhbuyDHAfvfDpNx5E=,2023-09-12,properties/311983201,2023-11-17 15:54:07.719000 UTC,181,0,1,0,131,234.28986289620354,128,217,1,158
1664,1664,5OYdLeZl8MbhV4ppW35jRvkuEnY=,2023-09-26,properties/311983201,2023-11-17 15:54:00.682000 UTC,209,0,2,0,81,0.0,135,244,0,157
1665,1665,xlWYBxDziRCU5Mf6VKSYUIYTVkM=,2023-09-29,properties/311983201,2023-11-17 15:54:00.680000 UTC,167,0,1,0,120,165.6777534996418,127,182,1,272
1666,1666,fZ2jsviisv7sI3YN/XvCtR6hEm8=,2023-05-14,properties/374182661,2023-11-17 15:54:34.648000 UTC,101,4,0,0,40,166.31232507565835,76,104,1,80
1667,1667,reSZ7bmnpQyPYJvZt68lvP5lcvc=,2023-05-19,properties/374182661,2023-11-17 15:54:34.649000 UTC,59,5,1,0,33,128.46262108253066,53,73,0,51
1668,1668,easbni8qUCsMhz2qg1PpW2UNUXo=,2023-05-27,properties/374182661,2023-11-17 15:54:30.847000 UTC,193,26,0,1,108,164.96141454671846,140,169,1,129
1669,1669,HuWepKHQ7Zs+kYvzlNVGW74HQjM=,2023-06-04,properties/374182661,2023-11-17 15:54:30.849000 UTC,123,2,0,1,52,106.50486205500806,93,87,1,115
1670,1670,QwWR+3P1YVztpTi819GsWl8p4Hs=,2023-07-01,properties/374182661,2023-11-17 15:54:20.935000 UTC,48,5,0,0,40,178.92209387955384,25,57,0,30
1671,1671,pUEu2dcSlR8LPRp9mPpMXVp+q2k=,2023-07-02,properties/374182661,2023-11-17 15:54:20.930000 UTC,65,2,1,0,39,213.35535986781707,34,46,1,41
1672,1672,rrNxcb3NI7usWAVedMcP6kJxqjs=,2023-07-14,properties/374182661,2023-11-17 15:54:20.928000 UTC,53,6,0,0,31,224.89946549359004,45,64,1,72
1673,1673,muhvrjPCikJOyc/TIaXx169kBRI=,2023-07-18,properties/374182661,2023-11-17 15:54:20.929000 UTC,37,19,1,0,21,107.77017494462143,42,52,0,45
1674,1674,ffBz7iA2C7wM944gHFUPRdRWtqU=,2023-09-03,properties/374182661,2023-11-17 15:54:09.317000 UTC,36,1,0,0,22,248.5040003995612,28,33,1,26
1675,1675,xlWYBxDziRCU5Mf6VKSYUIYTVkM=,2023-09-29,properties/374182661,2023-11-17 15:54:04.846000 UTC,403,15,0,0,383,395.0623056686367,333,995,0,624
1676,1676,QaTT+LOekTSX8irgnFYXsDWLEOU=,2023-04-26,properties/368744614,2023-11-17 15:54:34.893000 UTC,34,2,1,0,29,3615.078590563063,35,64,1,55
1677,1677,LQA5r8bNi7X1lalobqCNz3ng2ro=,2023-05-28,properties/368744614,2023-11-17 15:54:27.139000 UTC,967,23,1,0,752,2172.633909342432,892,1378,0,1333
1678,1678,OJqptntpk/fvYVLPTOfV4hcSNpI=,2023-06-08,properties/368744614,2023-11-17 15:54:27.142000 UTC,711,13,0,1,560,1904.287242331717,417,971,0,725
1679,1679,v/XKyusFBKeGWnx5AdFjNdeBo5k=,2023-07-17,properties/368744614,2023-11-17 15:54:21.403000 UTC,530,11,0,0,347,5665.939094564594,448,610,0,805
1680,1680,0b+IDXnlGnVnsS5tmLSCMeezt3U=,2023-08-04,properties/368744614,2023-11-17 15:54:15.023000 UTC,363,32,2,1,421,2707.886797013531,390,593,1,498
1681,1681,Don8piKmnzd8a7NfCmDEpcx4DBs=,2023-10-02,properties/368744614,2023-11-17 15:54:00.960000 UTC,233,4,2,0,187,2259.733954925988,223,323,0,432
1682,1682,dGsNU1QNWhR2dbLegc0PBTmIgxw=,2023-10-04,properties/368744614,2023-11-17 15:54:00.943000 UTC,482,5,0,0,334,0.0,328,487,1,353
1683,1683,9eJJkue7mdByTXMn4B+PyV2xAxI=,2023-10-15,properties/368744614,2023-11-17 15:54:00.954000 UTC,331,10,1,0,348,4679.0444513874445,310,460,0,465
1684,1684,eBlfyKrYVSdcG7J6sh28EUbwIB4=,2023-07-08,properties/311983201,2023-11-17 15:54:21.096000 UTC,182,0,0,1,83,337.72400141790257,104,146,1,162
1685,1685,HUV06LUeMpUZFUvkp9H8Gk01bJk=,2023-07-11,properties/311983201,2023-11-17 15:54:21.096000 UTC,129,0,0,2,86,276.88992332542233,78,147,0,180
1686,1686,UXDbHzGV4qNvxI1e6N7Yu0TkdsE=,2023-08-14,properties/311983201,2023-11-17 15:54:14.910000 UTC,222,0,1,0,123,182.064705493049,145,169,1,175
1687,1687,BG4Vy6ZsgDy6TbxRtEeV5RdYBQE=,2023-09-05,properties/311983201,2023-11-17 15:54:07.723000 UTC,81,0,0,1,75,130.1798686958835,99,97,1,99
1688,1688,wfqdB9+sSuRfMawT2qtQ/a4XWxk=,2023-07-10,properties/374182661,2023-11-17 15:54:20.929000 UTC,38,3,0,1,24,750.9689885514235,48,48,2,57
1689,1689,IKtsnelt2leFkWs780Mfr5yhvCY=,2023-08-06,properties/374182661,2023-11-17 15:54:17.043000 UTC,45,10,1,1,22,324.3110759981688,36,44,2,33
1690,1690,YcyA6CyB+NCLhYdvPk1i3AFLLmY=,2023-10-05,properties/374182661,2023-11-17 15:54:04.846000 UTC,489,9,0,1,507,231.25308669481308,283,746,0,591
1691,1691,easbni8qUCsMhz2qg1PpW2UNUXo=,2023-05-27,properties/368744614,2023-11-17 15:54:27.140000 UTC,958,46,2,1,910,6839.750307897477,1095,1600,1,1156
1692,1692,p6Tb0WkIzMn5aL5g29gcCljC6D8=,2023-09-06,properties/311983201,2023-11-17 15:54:07.711000 UTC,237,0,1,3,168,208.74284202922345,153,238,2,215
1693,1693,xJyqOnE56yTNPPpDcyGvNRrcfBE=,2023-09-28,properties/311983201,2023-11-17 15:54:00.685000 UTC,139,0,1,3,126,707.418865460426,105,246,1,172
1694,1694,PpGz2YIy2SI0v6LC0dlnEQY6JNM=,2023-07-03,properties/311983201,2023-11-17 15:54:21.083000 UTC,239,0,2,4,144,319.3024087041245,146,232,3,151
1695,1695,27cIZmNhzr7tMBW6hcpXHlExKq8=,2023-09-19,properties/311983201,2023-11-17 15:54:00.687000 UTC,131,0,1,2,83,357.0424098552574,126,182,4,153
1696,1696,BH1U7jrOaBTYoII9jKNw053/gAo=,2023-08-23,properties/311983201,2023-11-17 15:54:07.714000 UTC,188,0,2,0,135,0.0,119,135,0,131
1697,1697,p6Tb0WkIzMn5aL5g29gcCljC6D8=,2023-09-06,properties/374182661,2023-11-17 15:54:09.240000 UTC,221,11,3,0,111,0.0,172,261,0,195
1698,1698,pt8wqRIppIxHjpRG7Jbwuu4gjHI=,2023-10-11,properties/374182661,2023-11-17 15:54:04.848000 UTC,263,3,1,0,328,0.0,355,669,0,473
1699,1699,iPinxLFtCqSKNkIUBy0EYQZkp2k=,2023-05-26,properties/368744614,2023-11-17 15:54:27.140000 UTC,1474,27,2,0,1162,0.0,798,1966,0,1613
1700,1700,aUkl28/qJkAX1wR//rZH3y5XtfY=,2023-06-02,properties/368744614,2023-11-17 15:54:27.142000 UTC,674,10,5,0,480,0.0,582,897,0,707
1701,1701,xMvKXkmaosjiw6WWaj/ao4feYDU=,2023-06-03,properties/368744614,2023-11-17 15:54:27.142000 UTC,571,8,3,0,414,0.0,543,838,0,777
1702,1702,RLQLEIEnNFr0u8LIBGwabCZTmxY=,2023-06-05,properties/368744614,2023-11-17 15:54:27.143000 UTC,548,12,2,0,386,0.0,459,649,0,544
1703,1703,klpMoer4wn6rRuVBDhCwrdEnQi8=,2023-07-13,properties/368744614,2023-11-17 15:54:21.416000 UTC,332,32,1,0,483,0.0,558,664,0,669
1704,1704,XoNRN8ciGpTdEUC+C1Nq4Ldhyzo=,2023-07-15,properties/368744614,2023-11-17 15:54:21.399000 UTC,760,18,1,0,467,0.0,544,1113,0,1158
1705,1705,3V5CEyUPbHLi1mwi7S/Weri47Rw=,2023-07-22,properties/368744614,2023-11-17 15:54:15.020000 UTC,449,44,1,0,394,0.0,580,670,0,671
1706,1706,tloZMMynIKdm8MP6RRYg09iA0lA=,2023-07-23,properties/368744614,2023-11-17 15:54:15.019000 UTC,686,27,2,0,430,0.0,773,918,0,923
1707,1707,8GcjEp+zFrgeTtbaXyPJ/fmtQ+s=,2023-07-30,properties/368744614,2023-11-17 15:54:15.018000 UTC,1306,31,3,0,564,0.0,550,1075,0,1470
1708,1708,TNn0uzFEvQ1JzQvpAL5ZL2/3nQc=,2023-08-02,properties/368744614,2023-11-17 15:54:15.023000 UTC,361,10,1,0,293,0.0,216,428,0,549
1709,1709,vU4vS+GQ2e94KP1u4eF2M8cs42Q=,2023-08-08,properties/368744614,2023-11-17 15:54:15.024000 UTC,448,18,1,0,209,0.0,277,377,0,292
1710,1710,xJyqOnE56yTNPPpDcyGvNRrcfBE=,2023-09-28,properties/368744614,2023-11-17 15:54:00.962000 UTC,249,6,1,0,176,0.0,187,340,0,388
1711,1711,q4CypFy+HrZ4/IyOgzA9D5LDPlk=,2023-10-01,properties/368744614,2023-11-17 15:54:00.947000 UTC,435,20,1,0,305,0.0,229,337,0,483
1712,1712,24nxYUG0de7MJhNHM/ZclRWvicw=,2023-10-16,properties/368744614,2023-11-17 15:54:00.955000 UTC,406,7,2,0,363,0.0,267,576,0,333
1713,1713,0s/sOLcTKxsqiGbKdVh57Y1Pk1E=,2023-10-18,properties/309559498,2023-11-17 15:54:02.846000 UTC,495,25,4,0,747,0.0,654,872,0,721
1714,1714,d/TeifaM/SEXLg71TXMEKjWpSbI=,2023-07-09,properties/311983201,2023-11-17 15:54:21.095000 UTC,102,0,1,1,93,107.90248141287056,79,130,1,104
1715,1715,XoNRN8ciGpTdEUC+C1Nq4Ldhyzo=,2023-07-15,properties/311983201,2023-11-17 15:54:21.099000 UTC,84,0,1,0,82,78.84833339327137,89,146,1,93
1716,1716,sVdtLC+FUYsVPIEfLU6yA6uARrU=,2023-07-21,properties/311983201,2023-11-17 15:54:14.925000 UTC,149,0,0,1,103,907.6045524624519,134,121,1,119
1717,1717,3sS5n/tjM9oVMdFHJxRd1IM+Uj8=,2023-08-31,properties/311983201,2023-11-17 15:54:07.721000 UTC,89,0,1,0,77,144.79372747824732,110,143,0,145
1718,1718,pt8wqRIppIxHjpRG7Jbwuu4gjHI=,2023-10-11,properties/311983201,2023-11-17 15:54:00.690000 UTC,144,0,0,0,135,0.0,101,160,0,89
1719,1719,jx6MP5Soeu/RmOtVaJBPX+w+abw=,2023-05-18,properties/374182661,2023-11-17 15:54:34.649000 UTC,32,4,0,0,29,74.47757290799179,34,58,0,53
1720,1720,JusMWZmTFg2zCg0VSmROcXTbAN4=,2023-09-10,properties/374182661,2023-11-17 15:54:09.209000 UTC,357,15,1,0,278,296.85145381554634,346,403,0,379
1721,1721,LZuvoZmYxd0EMo8IbTSzW6WN+vs=,2023-09-16,properties/374182661,2023-11-17 15:54:09.207000 UTC,1181,13,3,0,804,73.27998433272928,1228,1634,1,1503
1722,1722,EZQHPHduXoDpT5nfWBPaFlaJ828=,2023-09-27,properties/374182661,2023-11-17 15:54:04.844000 UTC,793,29,0,0,421,207.3215273759949,452,1424,1,851
1723,1723,q4CypFy+HrZ4/IyOgzA9D5LDPlk=,2023-10-01,properties/374182661,2023-11-17 15:54:04.845000 UTC,845,8,2,0,412,133.0823138462765,384,837,0,894
1724,1724,QA0snbDwM5Dd202ZuglDzeWOF84=,2023-08-03,properties/368744614,2023-11-17 15:54:15.023000 UTC,449,22,3,0,426,1333.1867169913983,319,759,0,505
1725,1725,fxMWhSn9zgSArSL8NSnQnygSF34=,2023-09-30,properties/368744614,2023-11-17 15:54:00.959000 UTC,334,9,2,0,201,1581.172319115826,220,366,0,301
1726,1726,T2sUnlq0sZbuMzZSsFiMv4fHfM0=,2023-10-08,properties/368744614,2023-11-17 15:54:00.958000 UTC,252,7,0,0,243,2185.640654891529,279,489,1,365
1727,1727,10R8/5ywIXPxcJtv7RGHh7uRzdM=,2023-09-20,properties/309559498,2023-11-17 15:54:01.269000 UTC,346,20,1,0,464,168.71106344892996,521,613,0,539
1728,1728,rrNxcb3NI7usWAVedMcP6kJxqjs=,2023-07-14,properties/311983201,2023-11-17 15:54:21.103000 UTC,90,0,1,1,95,261.37653017806167,89,148,1,118
1729,1729,ffBz7iA2C7wM944gHFUPRdRWtqU=,2023-09-03,properties/311983201,2023-11-17 15:54:07.716000 UTC,159,0,2,0,100,144.50572127378913,137,163,0,133
1730,1730,2Evkf36cYUN56t+K/9/QMwG5W98=,2023-09-07,properties/311983201,2023-11-17 15:54:07.711000 UTC,124,0,2,0,141,97.58284529651263,155,190,1,160
1731,1731,dIArCzgxLQBTqboDX2LythImKuI=,2023-09-17,properties/311983201,2023-11-17 15:54:07.714000 UTC,94,0,3,2,123,97.6508751802386,152,184,2,134
1732,1732,rnDuIbt9PZSBK28zE2BLfamm83g=,2023-06-06,properties/374182661,2023-11-17 15:54:30.848000 UTC,162,21,1,1,71,263.29354705999117,123,147,0,138
1733,1733,MsJe7WDdoZlUnWcQnuSfN+mk380=,2023-07-07,properties/374182661,2023-11-17 15:54:20.928000 UTC,31,4,2,2,29,216.92526471525514,37,86,1,55
1734,1734,iHnKLTInD/fNxof72bhVUz98oAc=,2023-05-24,properties/368744614,2023-11-17 15:54:27.141000 UTC,1008,27,2,1,753,6471.315821202271,1108,998,1,1268
1735,1735,+mgVgebT6pWnJnqyDN6tgoliEDE=,2023-05-29,properties/368744614,2023-11-17 15:54:27.140000 UTC,1487,35,3,1,982,4094.614624766594,1252,1528,1,1488
1736,1736,K+9m3oWvr7F4YeMQq5TmNftpEfU=,2023-10-14,properties/311983201,2023-11-17 15:54:00.678000 UTC,237,0,0,1,161,342.65329136563554,138,287,2,246
1737,1737,0s/sOLcTKxsqiGbKdVh57Y1Pk1E=,2023-10-18,properties/311983201,2023-11-17 15:54:02.133000 UTC,260,0,2,2,100,293.3101765800491,122,185,3,175
1738,1738,Qq41tX/UN8sXU00xpbScXZI86tE=,2023-07-28,properties/309559498,2023-11-17 15:54:15.181000 UTC,613,21,1,5,361,1307.4905121562851,440,692,2,549
1739,1739,HgjmtR68gASOnsgr25tLx4fw7Fk=,2023-08-13,properties/311983201,2023-11-17 15:54:14.898000 UTC,122,0,1,5,109,552.0045505742121,137,188,3,198
1740,1740,Ix/NYRq9O3wrHled25+gJYEYH34=,2023-05-23,properties/368744614,2023-11-17 15:54:27.141000 UTC,911,27,4,0,590,0.0,665,1180,0,979
1741,1741,rnDuIbt9PZSBK28zE2BLfamm83g=,2023-06-06,properties/368744614,2023-11-17 15:54:27.142000 UTC,563,12,3,0,441,0.0,527,866,0,721
1742,1742,XJg7yUm3YPQy286PYYNc+4EnmRw=,2023-06-12,properties/368744614,2023-11-17 15:54:27.143000 UTC,523,21,4,0,515,0.0,336,887,0,705
1743,1743,MKOX9IvChXb6PDEJFgseB1PPsLk=,2023-06-25,properties/368744614,2023-11-17 15:54:21.399000 UTC,541,18,4,0,449,0.0,611,765,0,888
1744,1744,Qq41tX/UN8sXU00xpbScXZI86tE=,2023-07-28,properties/368744614,2023-11-17 15:54:15.019000 UTC,863,22,2,0,535,0.0,629,954,0,632
1745,1745,3ZAKMz2ty/Gm8wGOaLxSG9SQHwk=,2023-09-02,properties/368744614,2023-11-17 15:54:09.249000 UTC,720,25,6,0,413,0.0,757,906,0,933
1746,1746,5OYdLeZl8MbhV4ppW35jRvkuEnY=,2023-09-26,properties/368744614,2023-11-17 15:54:00.944000 UTC,814,19,4,0,479,0.0,337,575,0,746
1747,1747,r3nBk/2q5ooTIdZEeadgxBuRmEs=,2023-10-09,properties/368744614,2023-11-17 15:54:00.953000 UTC,485,9,2,0,272,0.0,283,377,0,366
1748,1748,EZQHPHduXoDpT5nfWBPaFlaJ828=,2023-09-27,properties/311983201,2023-11-17 15:54:00.676000 UTC,323,0,3,0,144,128.55768938768978,161,343,0,277
1749,1749,3aec8G3xjni792shvDh/oulZ2CE=,2023-08-24,properties/374182661,2023-11-17 15:54:09.265000 UTC,42,6,1,0,21,14.25805045145926,35,61,0,48
1750,1750,DuDr1lk2JuVRq2s83+daIF6/QTo=,2023-09-14,properties/374182661,2023-11-17 15:54:09.237000 UTC,227,13,3,0,322,136.34005169749568,420,401,0,418
1751,1751,xJyqOnE56yTNPPpDcyGvNRrcfBE=,2023-09-28,properties/374182661,2023-11-17 15:54:04.847000 UTC,425,9,2,0,422,178.4699143530115,315,1019,0,782
1752,1752,F6eWccwmnRoIw1wGlpRVm+yGgwg=,2023-10-06,properties/374182661,2023-11-17 15:54:04.845000 UTC,445,5,3,0,280,89.8027795904884,346,547,0,593
1753,1753,r3nBk/2q5ooTIdZEeadgxBuRmEs=,2023-10-09,properties/374182661,2023-11-17 15:54:04.848000 UTC,625,15,4,0,244,116.7782606148971,303,572,0,521
1754,1754,jx6MP5Soeu/RmOtVaJBPX+w+abw=,2023-05-18,properties/368744614,2023-11-17 15:54:34.890000 UTC,664,9,2,0,312,3834.3627005787594,806,631,0,600
1755,1755,yM9VNd2ycmsoybSXz54lS3kxWIk=,2023-05-30,properties/368744614,2023-11-17 15:54:27.140000 UTC,1046,36,3,0,876,3233.5977501675034,1205,1340,0,1242
1756,1756,HuWepKHQ7Zs+kYvzlNVGW74HQjM=,2023-06-04,properties/368744614,2023-11-17 15:54:27.142000 UTC,571,73,2,0,336,1562.5350831198025,552,679,1,544
1757,1757,eFKROqb4p3UwHvvoDBi+W0D3B58=,2023-07-12,properties/368744614,2023-11-17 15:54:21.416000 UTC,557,20,1,0,379,3960.7104575051,545,626,0,728
1758,1758,BEnmuduXn7lbZ4p9Go3bobyyOPI=,2023-08-01,properties/368744614,2023-11-17 15:54:15.022000 UTC,418,21,2,0,345,4685.578442363505,332,618,0,591
1759,1759,+KKoj0AA4zdjPQ6gTscuL9EUjQo=,2023-09-21,properties/368744614,2023-11-17 15:54:00.941000 UTC,596,28,2,0,533,2451.3273466184864,400,807,0,960
1760,1760,EZQHPHduXoDpT5nfWBPaFlaJ828=,2023-09-27,properties/368744614,2023-11-17 15:54:00.956000 UTC,309,11,2,0,300,2328.150958789311,216,525,0,458
1761,1761,xlWYBxDziRCU5Mf6VKSYUIYTVkM=,2023-09-29,properties/368744614,2023-11-17 15:54:00.960000 UTC,375,8,2,0,150,5645.2157628965815,211,310,0,277
1762,1762,muhvrjPCikJOyc/TIaXx169kBRI=,2023-07-18,properties/309559498,2023-11-17 15:54:21.348000 UTC,497,59,3,2,466,271.34412611610384,403,595,1,481
1763,1763,8GcjEp+zFrgeTtbaXyPJ/fmtQ+s=,2023-07-30,properties/311983201,2023-11-17 15:54:14.938000 UTC,109,0,4,1,55,194.6550209466802,92,155,1,104
1764,1764,EffjzQzclPbCh4W8NZ9xZUyEjDE=,2023-08-20,properties/311983201,2023-11-17 15:54:07.716000 UTC,86,0,4,0,88,365.95784974931297,99,118,1,141
1765,1765,3aec8G3xjni792shvDh/oulZ2CE=,2023-08-24,properties/311983201,2023-11-17 15:54:07.710000 UTC,172,0,2,2,173,204.37810272920944,138,306,1,172
1766,1766,JZg+2c1ewf1eATz/9OfRPony+PQ=,2023-08-25,properties/311983201,2023-11-17 15:54:07.720000 UTC,208,0,2,2,84,87.29609065709032,106,225,1,143
1767,1767,+uPESGPstxRXdNRINqPkCyW1IOE=,2023-09-11,properties/311983201,2023-11-17 15:54:07.722000 UTC,177,0,3,1,121,183.61110098834678,75,149,1,121
1768,1768,qIm5BXLrHlnYP3J/Ifcm7+W+MGY=,2023-09-18,properties/309559498,2023-11-17 15:54:10.872000 UTC,631,53,2,3,629,626.1126542562268,720,790,0,498
1769,1769,/S1rHg0jwwyZzVvKpSzoiY2CtIE=,2023-07-04,properties/311983201,2023-11-17 15:54:21.092000 UTC,96,0,2,2,150,303.276080165563,102,168,1,155
1770,1770,/gFux/bpw4Pt4nKOHdy3NYL6qLI=,2023-07-05,properties/311983201,2023-11-17 15:54:21.093000 UTC,119,0,4,2,133,329.133411812632,120,168,2,175
1771,1771,yDsAKZxrcJSu5Y9iCi8A3PD7Blk=,2023-07-06,properties/311983201,2023-11-17 15:54:21.095000 UTC,135,0,1,3,80,778.587596408927,95,206,3,132
1772,1772,b6Tiibx//OHZqcKC5LB1IOL3LbA=,2023-07-19,properties/311983201,2023-11-17 15:54:21.094000 UTC,117,0,2,1,100,970.6248203176087,79,153,2,100
1773,1773,Qq41tX/UN8sXU00xpbScXZI86tE=,2023-07-28,properties/311983201,2023-11-17 15:54:14.939000 UTC,89,0,2,2,88,185.86814999810971,62,139,2,102
1774,1774,xlkYBLlEyl9e44jLQoMvT/G+k/s=,2023-08-28,properties/311983201,2023-11-17 15:54:07.718000 UTC,245,0,1,1,89,162.71510787643263,115,211,2,137
1775,1775,10R8/5ywIXPxcJtv7RGHh7uRzdM=,2023-09-20,properties/311983201,2023-11-17 15:54:00.686000 UTC,148,0,3,1,93,217.9421533776998,131,215,2,172
1776,1776,HUV06LUeMpUZFUvkp9H8Gk01bJk=,2023-07-11,properties/309559498,2023-11-17 15:54:21.362000 UTC,414,28,2,6,540,934.0762439371824,421,463,2,420
1777,1777,v/XKyusFBKeGWnx5AdFjNdeBo5k=,2023-07-17,properties/309559498,2023-11-17 15:54:21.347000 UTC,477,43,3,5,512,2074.822115296249,493,556,3,613
1778,1778,jkNBqY27/pTOGu9RemErAq9/jnk=,2023-07-29,properties/311983201,2023-11-17 15:54:14.926000 UTC,104,0,3,3,106,905.6821996057793,93,108,2,127
1779,1779,qXMyVa+iCg+YGTXiiEszJAE6qJE=,2023-08-18,properties/311983201,2023-11-17 15:54:14.889000 UTC,214,0,3,3,176,366.12589061207785,165,249,4,213
1780,1780,T2sUnlq0sZbuMzZSsFiMv4fHfM0=,2023-10-08,properties/311983201,2023-11-17 15:54:00.688000 UTC,140,0,5,4,131,406.3430464319299,113,197,4,173
1781,1781,Don8piKmnzd8a7NfCmDEpcx4DBs=,2023-10-02,properties/311983201,2023-11-17 15:54:00.685000 UTC,240,0,2,5,170,916.0224001144644,119,181,5,187
1782,1782,oktdG7ijB7Q8Nrg2n4M8ATZzqDU=,2023-09-15,properties/374182661,2023-11-17 15:54:09.208000 UTC,301,17,3,0,286,0.0,353,523,0,340
1783,1783,M9XkRFhhJcwsvIB/xhgz930az7I=,2023-09-22,properties/374182661,2023-11-17 15:54:04.843000 UTC,533,13,3,0,494,0.0,488,1041,0,786
